Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
182	59	0	2.8517793	132.286426	133.888082	130.264624	139.418188	1.67796949	4.22492394	0	100	0	0	3
183	59	0	2.86744842	138.35772	133.927278	130.264624	139.418188	1.66464039	4.22492394	0	100	0	0	3
184	59	0	2.88311753	132.881582	133.891772	130.264624	139.418188	1.65084099	4.22492394	0	100	0	0	3
185	60	0	2.89878665	138.805732	134.064942	130.264624	139.418188	1.5951559	4.22492394	0	100	0	0	3
186	60	0	2.91445577	132.537522	134.116939	130.264624	139.418188	1.40938249	4.22492394	0	100	0	0	3
187	60	0	2.93012489	138.464629	134.292401	130.264624	139.418188	1.26881424	4.22492394	0	100	0	0	3
188	60	0	2.945794	133.319675	134.362722	130.264624	139.418188	1.05080246	4.22492394	0	100	0	0	3
189	60	0	2.96146312	133.396199	134.376574	130.264624	139.418188	0.829124691	4.22492394	0	100	0	0	3
190	61	0	2.97713224	129.14975	134.334796	129.14975	139.418188	0.66438126	4.22492394	0	100	0	0	3
191	61	0	2.99280135	136.242269	134.344482	129.14975	139.418188	0.66438126	4.22492394	0	100	0	0	3
192	61	0	3.00847047	130.528136	134.309328	129.14975	139.418188	0.66438126	4.22492394	0	100	0	0	3
193	61	0	3.02413959	137.484851	134.327511	129.14975	139.418188	0.66438126	4.22492394	0	100	0	0	3
194	61	0	3.0398087	131.158874	134.268387	129.14975	139.418188	0.66438126	4.22492394	0	100	0	0	3
195	62	0	3.05547782	133.160713	134.126928	129.14975	139.418188	0.66438126	4.22492394	0	100	0	0	3
196	62	0	3.07114694	128.806694	133.96841	128.806694	139.418188	0.66438126	4.22492394	0	100	0	0	3
197	62	0	3.08681606	135.58274	133.862287	128.806694	139.418188	0.66438126	4.22492394	0	100	0	0	3
198	62	0	3.10248517	131.912814	133.769801	128.806694	139.418188	0.66438126	4.22492394	0	100	0	0	3
199	62	0	3.11815429	133.073472	133.571529	128.806694	138.805732	0.805045665	4.22492394	0	100	0	0	3
200	63	0	3.13382341	128.589179	133.358156	128.589179	138.805732	1.01841837	4.22492394	0	100	0	0	3
201	63	0	3.14949252	135.10403	133.412707	128.589179	138.805732	1.01841837	4.22492394	0	100	0	0	3
202	63	0	3.16516164	129.568584	133.33495	128.589179	138.805732	1.04162449	4.22492394	0	100	0	0	3
203	64	0	3.18083076	136.097217	133.43037	128.589179	138.805732	1.04162449	4.22492394	0	100	0	0	3
204	64	0	3.19649987	131.909828	133.425725	128.589179	138.805732	1.04162449	4.22492394	0	100	0	0	3
205	64	0	3.21216899	133.1963	133.317917	128.589179	138.805732	1.05865699	4.22492394	0	100	0	0	3
206	64	0	3.22783811	131.817317	133.273989	128.589179	138.805732	1.10258561	4.22492394	0	100	0	0	3
207	64	0	3.24350723	132.960367	133.268734	128.589179	138.805732	1.10784075	4.22492394	0	100	0	0	3
208	65	0	3.25917634	128.182959	133.194174	128.182959	138.805732	1.18240071	4.22492394	0	100	0	0	3
209	65	0	3.27484546	134.787945	133.254035	128.182959	138.805732	1.18240071	4.22492394	0	100	0	0	3
210	65	0	3.29051458	128.796178	133.208146	128.182959	138.805732	1.18240071	4.22492394	0	100	0	0	3
211	65	0	3.30618369	135.663699	133.202569	128.182959	138.805732	1.18240071	4.22492394	0	100	0	0	3
212	65	0	3.32185281	131.839392	133.224859	128.182959	138.805732	1.18240071	4.22492394	0	100	0	0	3
213	66	0	3.33752193	137.500187	133.223843	128.182959	138.805732	1.18240071	4.22492394	0	100	0	0	3
214	66	0	3.35319105	131.406572	133.196348	128.182959	138.805732	1.18240071	4.22492394	0	100	0	0	3
215	66	0	3.36886016	137.35752	133.165092	128.182959	138.805732	1.21148293	4.22492394	0	100	0	0	3
216	66	0	3.38452928	131.536646	133.123062	128.182959	138.805732	1.25351219	4.22492394	0	100	0	0	3
217	66	0	3.4001984	137.244056	133.07426	128.182959	138.464629	1.30231455	4.22492394	0	100	0	0	3
218	67	0	3.41586751	131.867582	133.053324	128.182959	138.464629	1.32325017	4.22492394	0	100	0	0	3
219	67	0	3.43153663	137.653367	133.027972	128.182959	137.653367	1.34860212	4.22492394	0	100	0	0	3
220	67	0	3.44720575	132.18359	132.99247	128.182959	137.653367	1.38410477	4.22492394	0	100	0	0	3
221	67	0	3.46287486	133.461656	132.994515	128.182959	137.653367	1.3520122	4.22492394	0	100	0	0	3
222	67	0	3.47854398	128.118489	132.962288	128.118489	137.653367	1.38219355	4.22492394	0	100	0	0	3
223	68	0	3.4942131	135.711885	132.945714	128.118489	137.653367	1.38179673	4.22492394	0	100	0	0	3
224	68	0	3.50988222	129.222731	132.90492	128.118489	137.653367	1.42259065	4.22492394	0	100	0	0	3
225	68	0	3.52555133	136.481088	132.873552	128.118489	137.653367	1.39483456	4.22492394	0	100	0	0	3
226	68	0	3.54122045	129.775106	132.83031	128.118489	137.653367	1.29661884	4.22492394	0	100	0	0	3
227	68	0	3.55688957	136.936866	132.948314	128.118489	137.653367	1.13810011	4.22492394	0	100	0	0	3
228	69	0	3.57255868	130.19522	132.991706	128.118489	137.653367	1.03197751	4.22492394	0	100	0	0	3
229	69	0	3.5882278	136.859044	133.03159	128.118489	137.653367	0.939491579	4.22492394	0	100	0	0	3
230	69	0	3.60389692	132.002449	133.034391	128.118489	137.653367	0.741219209	4.22492394	0	100	0	0	3
231	69	0	3.61956603	133.25243	133.039984	128.118489	137.653367	0.600060631	4.22492394	0	100	0	0	3
232	69	0	3.63523515	131.987176	133.146171	128.118489	137.653367	0.600060631	4.22492394	0	100	0	0	3
233	70	0	3.65090427	137.162006	133.210483	128.118489	137.653367	0.600060631	4.22492394	0	100	0	0	3
234	70	0	3.66657339	132.067845	133.288585	128.118489	137.653367	0.600060631	4.22492394	0	100	0	0	3
235	70	0	3.6822425	133.076544	133.194189	128.118489	137.653367	0.595415185	4.22492394	0	100	0	0	3
236	70	0	3.69791162	131.939265	133.195109	128.118489	137.653367	0.487607883	4.22492394	0	100	0	0	3
237	70	0	3.71358074	136.997688	133.313902	128.118489	137.653367	0.483592518	4.22492394	0	100	0	0	3
238	71	0	3.72924985	132.221399	133.32653	128.118489	137.653367	0.496220059	4.22492394	0	100	0	0	3
239	71	0	3.74491897	137.704915	133.474797	128.118489	137.704915	0.644487178	4.22492394	0	100	0	0	3
240	71	0	3.76058809	132.220033	133.600955	128.118489	137.704915	0.770645734	4.22492394	0	100	0	0	3
241	71	0	3.7762572	137.586233	133.688402	128.118489	137.704915	0.858092226	4.22492394	0	100	0	0	3
