Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
76	37	0	1.19085289	293.34398	293.356416	293.338592	293.364837	0.026245588	0.00494933983	0	18.8	0	0	3
77	37	0	1.20652201	293.343043	293.356555	293.342801	293.364837	0.0220363553	0.00494933983	0	22.4	0	0	3
78	37	0	1.22219113	293.341986	293.356529	293.341986	293.364837	0.0228513812	0.00494933983	0	21.6	0	0	3
79	38	0	1.23786025	293.340928	293.356351	293.340928	293.364837	0.0239097109	0.00494933983	0	20.7	0	0	3
80	38	0	1.25352936	293.339786	293.356033	293.339786	293.364837	0.0250519045	0.00494933983	0	19.7	0	0	3
81	38	0	1.26919848	293.338733	293.355588	293.338733	293.364837	0.0261047978	0.00494933983	0	18.9	0	0	3
82	38	0	1.2848676	293.337648	293.355031	293.337648	293.364837	0.0271893043	0.00494933983	0	18.2	0	0	3
83	38	0	1.30053671	293.336612	293.354371	293.336612	293.364837	0.0282255255	0.00494933983	0	17.5	0	0	3
84	39	0	1.31620583	293.335654	293.353621	293.335654	293.364837	0.02918298	0.00494933983	0	16.9	0	0	3
85	39	0	1.33187495	293.33491	293.352812	293.33491	293.364837	0.0299276202	0.00494933983	0	16.5	0	0	3
86	39	0	1.34754406	293.3344	293.351936	293.3344	293.364837	0.0304378366	0.00494933983	0	16.2	0	0	3
87	39	0	1.36321318	293.334032	293.351019	293.334032	293.364837	0.0308054862	0.00494933983	0	16	0	0	3
88	39	0	1.3788823	293.333662	293.350083	293.333662	293.364837	0.0311756545	0.00494933983	0	15.8	0	0	3
89	40	0	1.39455142	293.333206	293.349115	293.333206	293.364837	0.0316313661	0.00494933983	0	15.6	0	0	3
90	40	0	1.41022053	293.332664	293.348116	293.332664	293.364837	0.0321738948	0.00494933983	0	15.3	0	0	3
91	40	0	1.42588965	293.33195	293.347088	293.33195	293.36447	0.0325202142	0.00494933983	0	15.2	0	0	3
92	40	0	1.44155877	293.331165	293.346047	293.331165	293.36397	0.0292005124	0.00494933983	0	16.9	0	0	3
93	40	0	1.45722788	293.330278	293.344994	293.330278	293.363503	0.0257729369	0.00494933983	0	19.2	0	0	3
94	41	0	1.472897	293.329341	293.343927	293.329341	293.363035	0.0225412734	0.00494933983	0	21.9	0	0	3
95	41	0	1.48856612	293.328411	293.342845	293.328411	293.362359	0.0195021144	0.00494933983	0	25.3	0	0	3
96	41	0	1.50423524	293.327536	293.341757	293.327536	293.361334	0.0166604402	0.00494933983	0	29.7	0	0	3
97	41	0	1.51990435	293.326685	293.340674	293.326685	293.360052	0.0158808756	0.00494933983	0	31.1	0	0	3
98	41	0	1.53557347	293.325979	293.339609	293.325979	293.358772	0.016945652	0.00494933983	0	29.2	0	0	3
99	42	0	1.55124259	293.325501	293.338569	293.325501	293.35752	0.0179853932	0.00494933983	0	27.5	0	0	3
100	42	0	1.5669117	293.325067	293.337555	293.325067	293.35636	0.0189995512	0.00494933983	0	26	0	0	3
101	42	0	1.58258082	293.324719	293.336566	293.324719	293.354891	0.0199883543	0.00494933983	0	24.7	0	0	3
102	43	0	1.59824994	293.324307	293.335611	293.324307	293.353349	0.020944089	0.00494933983	0	23.6	0	0	3
103	43	0	1.61391905	293.323821	293.334688	293.323821	293.351477	0.0218668406	0.00494933983	0	22.6	0	0	3
104	43	0	1.62958817	293.323279	293.333807	293.323279	293.349622	0.022748023	0.00494933983	0	21.7	0	0	3
105	43	0	1.64525729	293.322779	293.332968	293.322779	293.347497	0.0235868721	0.00494933983	0	20.9	0	0	3
